2026-08-30T02:40:24Z 96, 2392, [N/A], 46.26, 68 | 111992 830
2026-08-30T02:40:29Z 96, 2392, [N/A], 54.88, 68 | 111981 830
2026-08-30T02:40:34Z 96, 2392, [N/A], 52.46, 68 | 111989 830
2026-08-30T02:40:39Z 96, 2392, [N/A], 54.83, 67 | 111968 830
2026-08-30T02:40:45Z 96, 2392, [N/A], 52.00, 68 | 111989 830
2026-08-30T02:40:50Z 96, 2385, [N/A], 55.93, 68 | 111964 830
2026-08-30T02:40:55Z 96, 2392, [N/A], 54.90, 71 | 111967 830
2026-08-30T02:41:00Z 96, 2398, [N/A], 46.63, 69 | 111966 830
2026-08-30T02:41:05Z 96, 2392, [N/A], 55.69, 72 | 111980 830
2026-08-30T02:41:10Z 96, 2398, [N/A], 49.14, 68 | 111986 830
2026-08-30T02:41:15Z 96, 2392, [N/A], 52.75, 69 | 111980 830
2026-08-30T02:41:20Z 96, 2398, [N/A], 35.21, 66 | 111983 830
2026-08-30T02:41:25Z 96, 2398, [N/A], 35.01, 65 | 111963 830
2026-08-30T02:41:30Z 96, 2398, [N/A], 29.72, 64 | 111984 830
2026-08-30T02:41:35Z 96, 2392, [N/A], 49.29, 68 | 112018 830
2026-08-30T02:41:40Z 96, 2392, [N/A], 53.84, 68 | 112008 830
2026-08-30T02:41:46Z 96, 2392, [N/A], 53.16, 69 | 112011 830
2026-08-30T02:41:51Z 96, 2392, [N/A], 54.76, 67 | 111986 830
2026-08-30T02:41:56Z 96, 2392, [N/A], 52.16, 68 | 111986 830
2026-08-30T02:42:01Z 96, 2392, [N/A], 53.92, 68 | 111992 830
2026-08-30T02:42:06Z 96, 2392, [N/A], 53.89, 69 | 111983 830
2026-08-30T02:42:11Z 96, 2398, [N/A], 54.37, 69 | 111970 830
2026-08-30T02:42:16Z 96, 2398, [N/A], 55.78, 72 | 111970 830
2026-08-30T02:42:21Z 96, 2392, [N/A], 45.92, 68 | 111973 830
2026-08-30T02:42:26Z 96, 2398, [N/A], 54.36, 69 | 111970 830
2026-08-30T02:42:31Z 96, 2392, [N/A], 64.05, 75 | 111979 830
2026-08-30T02:42:36Z 96, 2398, [N/A], 35.01, 66 | 111973 830
2026-08-30T02:42:41Z 96, 2398, [N/A], 34.84, 65 | 111990 830
2026-08-30T02:42:47Z 96, 2392, [N/A], 51.91, 67 | 112016 830
2026-08-30T02:42:52Z 96, 2392, [N/A], 55.72, 68 | 111992 830
2026-08-30T02:42:57Z 96, 2392, [N/A], 52.97, 67 | 112000 830
2026-08-30T02:43:02Z 96, 2392, [N/A], 53.86, 69 | 111990 830
2026-08-30T02:43:07Z 96, 2392, [N/A], 54.72, 69 | 111965 830
2026-08-30T02:43:12Z 96, 2398, [N/A], 56.33, 68 | 111963 830
2026-08-30T02:43:17Z 96, 2392, [N/A], 53.19, 67 | 111979 830
2026-08-30T02:43:22Z 96, 2392, [N/A], 47.73, 68 | 111998 830
2026-08-30T02:43:27Z 96, 2398, [N/A], 55.14, 68 | 111972 830
2026-08-30T02:43:32Z 96, 2392, [N/A], 54.95, 68 | 111987 830
2026-08-30T02:43:37Z 96, 2392, [N/A], 53.02, 67 | 112006 830
2026-08-30T02:43:43Z 96, 2392, [N/A], 53.86, 68 | 111980 830
2026-08-30T02:43:48Z 96, 2385, [N/A], 58.59, 68 | 111982 830
2026-08-30T02:43:53Z 96, 2392, [N/A], 55.13, 69 | 111985 830
2026-08-30T02:43:58Z 96, 2392, [N/A], 53.03, 69 | 112000 830
2026-08-30T02:44:03Z 96, 2398, [N/A], 35.35, 67 | 112006 830
2026-08-30T02:44:08Z 96, 2398, [N/A], 35.06, 65 | 111998 830
2026-08-30T02:44:13Z 96, 2398, [N/A], 29.55, 64 | 112002 830
2026-08-30T02:44:18Z 96, 2398, [N/A], 53.31, 68 | 111992 830
2026-08-30T02:44:23Z 96, 2392, [N/A], 46.47, 67 | 111964 830
2026-08-30T02:44:28Z 96, 2392, [N/A], 56.51, 67 | 111968 830
2026-08-30T02:44:33Z 96, 2392, [N/A], 54.49, 71 | 112004 830
2026-08-30T02:44:39Z 96, 2398, [N/A], 54.86, 68 | 111992 830
2026-08-30T02:44:44Z 96, 2392, [N/A], 53.59, 69 | 111975 830
2026-08-30T02:44:49Z 96, 2392, [N/A], 55.42, 72 | 111987 830
2026-08-30T02:44:54Z 96, 2392, [N/A], 52.96, 70 | 111985 830
2026-08-30T02:44:59Z 96, 2392, [N/A], 55.10, 69 | 111978 830
2026-08-30T02:45:04Z 96, 2398, [N/A], 55.03, 73 | 111988 830
2026-08-30T02:45:09Z 96, 2392, [N/A], 45.12, 69 | 111986 830
2026-08-30T02:45:14Z 96, 2398, [N/A], 46.70, 67 | 111988 830
2026-08-30T02:45:19Z 96, 2398, [N/A], 35.08, 66 | 111991 830
2026-08-30T02:45:24Z 96, 2398, [N/A], 34.90, 65 | 111986 830
2026-08-30T02:45:29Z 96, 2392, [N/A], 51.25, 66 | 111995 830
2026-08-30T02:45:34Z 96, 2392, [N/A], 53.35, 69 | 112000 830
2026-08-30T02:45:40Z 96, 2392, [N/A], 53.15, 71 | 111982 830
2026-08-30T02:45:45Z 96, 2392, [N/A], 55.02, 70 | 111969 830
2026-08-30T02:45:50Z 96, 2392, [N/A], 53.77, 69 | 111976 830
2026-08-30T02:45:55Z 96, 2392, [N/A], 55.25, 69 | 111983 830
2026-08-30T02:46:00Z 96, 2392, [N/A], 53.20, 69 | 112000 830
2026-08-30T02:46:05Z 96, 2392, [N/A], 44.79, 68 | 112002 830
2026-08-30T02:46:10Z 96, 2392, [N/A], 57.05, 71 | 111994 830
2026-08-30T02:46:15Z 96, 2398, [N/A], 49.41, 68 | 111972 830
2026-08-30T02:46:20Z 96, 2392, [N/A], 55.15, 69 | 111995 830
2026-08-30T02:46:25Z 96, 2392, [N/A], 53.68, 68 | 111990 830
2026-08-30T02:46:30Z 96, 2392, [N/A], 54.22, 68 | 112004 830
2026-08-30T02:46:36Z 96, 2392, [N/A], 52.33, 68 | 112097 830
2026-08-30T02:46:41Z 96, 2398, [N/A], 52.70, 70 | 112148 830
2026-08-30T02:46:46Z 96, 2398, [N/A], 35.31, 67 | 112135 830
2026-08-30T02:46:51Z 96, 2398, [N/A], 35.12, 66 | 112126 830
2026-08-30T02:46:56Z 96, 2398, [N/A], 28.90, 64 | 112089 830
2026-08-30T02:47:01Z 96, 2392, [N/A], 56.43, 67 | 112070 830
2026-08-30T02:47:06Z 96, 2392, [N/A], 54.24, 67 | 112052 830
2026-08-30T02:47:11Z 96, 2398, [N/A], 28.60, 65 | 112061 830
2026-08-30T02:47:16Z 96, 2398, [N/A], 28.52, 64 | 112081 830
2026-08-30T02:47:21Z 96, 2392, [N/A], 56.04, 70 | 112104 830
2026-08-30T02:47:27Z 96, 2398, [N/A], 49.28, 68 | 112056 830
2026-08-30T02:47:32Z 96, 2398, [N/A], 28.77, 65 | 112041 830
2026-08-30T02:47:37Z 96, 2398, [N/A], 28.67, 64 | 112034 830
2026-08-30T02:47:42Z 96, 2398, [N/A], 55.42, 68 | 112014 830
2026-08-30T02:47:47Z 96, 2398, [N/A], 47.07, 68 | 112010 830
2026-08-30T02:47:52Z 96, 2398, [N/A], 28.64, 64 | 112000 830
2026-08-30T02:47:57Z 96, 2392, [N/A], 53.46, 68 | 112011 830
2026-08-30T02:48:02Z 96, 2392, [N/A], 55.48, 69 | 112012 830
2026-08-30T02:48:07Z 96, 2379, [N/A], 74.44, 73 | 112003 830
2026-08-30T02:48:12Z 96, 2398, [N/A], 28.64, 64 | 111996 830
2026-08-30T02:48:18Z 96, 2392, [N/A], 55.95, 65 | 111994 830
2026-08-30T02:48:23Z 96, 2392, [N/A], 54.65, 66 | 111977 830
2026-08-30T02:48:28Z 95, 2385, [N/A], 72.90, 72 | 111981 830
2026-08-30T02:48:33Z 96, 2398, [N/A], 28.58, 63 | 111975 830
2026-08-30T02:48:38Z 96, 2392, [N/A], 56.49, 66 | 111984 830
2026-08-30T02:48:43Z 96, 2392, [N/A], 53.47, 68 | 111972 830
2026-08-30T02:48:48Z 96, 2385, [N/A], 74.75, 71 | 111973 830
2026-08-30T02:48:53Z 96, 2398, [N/A], 28.58, 63 | 112005 830
2026-08-30T02:48:58Z 0, 2411, [N/A], 17.95, 60 | 111996 830
2026-08-30T02:49:03Z 96, 2392, [N/A], 52.74, 70 | 111996 830
2026-08-30T02:49:08Z 96, 2398, [N/A], 46.76, 66 | 111995 830
2026-08-30T02:49:13Z 96, 2392, [N/A], 56.03, 66 | 111983 830
2026-08-30T02:49:19Z 96, 2398, [N/A], 48.80, 66 | 111998 830
2026-08-30T02:49:24Z 96, 2398, [N/A], 29.42, 64 | 112009 830
2026-08-30T02:49:29Z 96, 2398, [N/A], 29.27, 63 | 112011 830
2026-08-30T02:49:34Z 96, 2392, [N/A], 54.48, 69 | 112004 830
2026-08-30T02:49:39Z 96, 2392, [N/A], 55.58, 69 | 112013 830
2026-08-30T02:49:44Z 96, 2392, [N/A], 56.92, 69 | 112001 830
2026-08-30T02:49:49Z 96, 2392, [N/A], 53.14, 68 | 112005 830
2026-08-30T02:49:54Z 95, 2392, [N/A], 66.23, 69 | 112014 830
2026-08-30T02:49:59Z 96, 2398, [N/A], 29.41, 65 | 112029 830
2026-08-30T02:50:04Z 96, 2398, [N/A], 29.17, 63 | 112007 830
2026-08-30T02:50:09Z 96, 2392, [N/A], 54.27, 67 | 112009 830
2026-08-30T02:50:14Z 96, 2392, [N/A], 50.93, 67 | 112010 830
2026-08-30T02:50:20Z 96, 2392, [N/A], 56.08, 69 | 111985 830
2026-08-30T02:50:25Z 96, 2392, [N/A], 54.22, 71 | 111994 830
2026-08-30T02:50:30Z 96, 2385, [N/A], 55.70, 69 | 112007 830
2026-08-30T02:50:35Z 96, 2398, [N/A], 29.32, 64 | 111989 830
2026-08-30T02:50:40Z 96, 2392, [N/A], 54.35, 68 | 111986 830
2026-08-30T02:50:45Z 96, 2392, [N/A], 54.51, 66 | 111981 830
2026-08-30T02:50:50Z 96, 2398, [N/A], 57.16, 69 | 111974 830
2026-08-30T02:50:55Z 96, 2392, [N/A], 54.34, 67 | 111987 830
2026-08-30T02:51:00Z 96, 2392, [N/A], 45.93, 67 | 112008 830
2026-08-30T02:51:05Z 96, 2385, [N/A], 57.19, 69 | 111976 830
2026-08-30T02:51:10Z 96, 2398, [N/A], 29.42, 64 | 111999 830
2026-08-30T02:51:15Z 96, 2392, [N/A], 55.90, 66 | 111987 830
2026-08-30T02:51:21Z 96, 2392, [N/A], 54.34, 67 | 111980 830
2026-08-30T02:51:26Z 96, 2392, [N/A], 55.72, 68 | 112012 830
2026-08-30T02:51:31Z 96, 2392, [N/A], 56.37, 67 | 112004 830
2026-08-30T02:51:36Z 96, 2379, [N/A], 73.00, 73 | 112000 830
2026-08-30T02:51:41Z 96, 2398, [N/A], 29.42, 64 | 112005 830
2026-08-30T02:51:46Z 96, 2392, [N/A], 53.60, 67 | 112003 830
2026-08-30T02:51:51Z 96, 2392, [N/A], 54.78, 68 | 112002 830
2026-08-30T02:51:56Z 96, 2392, [N/A], 57.77, 70 | 112007 830
2026-08-30T02:52:01Z 96, 2392, [N/A], 56.86, 68 | 112011 830
2026-08-30T02:52:06Z 96, 2392, [N/A], 47.24, 68 | 112014 830
2026-08-30T02:52:11Z 96, 2385, [N/A], 72.02, 72 | 111999 830
2026-08-30T02:52:17Z 96, 2398, [N/A], 29.48, 64 | 112012 830
2026-08-30T02:52:22Z 96, 2405, [N/A], 28.82, 66 | 112019 830
2026-08-30T02:52:27Z 96, 2392, [N/A], 54.77, 65 | 112010 830
2026-08-30T02:52:32Z 96, 2398, [N/A], 47.35, 67 | 112007 830
2026-08-30T02:52:37Z 96, 2398, [N/A], 54.56, 68 | 112006 830
2026-08-30T02:52:42Z 96, 2398, [N/A], 47.42, 67 | 112026 830
2026-08-30T02:52:47Z 96, 2398, [N/A], 54.31, 68 | 112007 830
2026-08-30T02:52:52Z 96, 2392, [N/A], 54.94, 69 | 112002 830
2026-08-30T02:52:57Z 96, 2398, [N/A], 53.87, 69 | 111983 830
2026-08-30T02:53:02Z 96, 2392, [N/A], 56.77, 69 | 111964 830
2026-08-30T02:53:07Z 96, 2392, [N/A], 57.75, 68 | 111985 830
2026-08-30T02:53:12Z 96, 2392, [N/A], 54.43, 71 | 111984 830
2026-08-30T02:53:18Z 96, 2392, [N/A], 51.50, 67 | 111978 830
2026-08-30T02:53:23Z 96, 2379, [N/A], 72.23, 72 | 111974 830
2026-08-30T02:53:28Z 96, 2398, [N/A], 30.96, 65 | 111985 830
2026-08-30T02:53:33Z 96, 2392, [N/A], 53.09, 68 | 112016 830
2026-08-30T02:53:38Z 96, 2392, [N/A], 56.56, 68 | 112007 830
2026-08-30T02:53:43Z 96, 2398, [N/A], 58.36, 73 | 112000 830
2026-08-30T02:53:48Z 96, 2392, [N/A], 57.56, 70 | 111974 830
2026-08-30T02:53:53Z 96, 2392, [N/A], 47.95, 67 | 111972 830
2026-08-30T02:53:58Z 96, 2392, [N/A], 55.36, 70 | 111979 830
2026-08-30T02:54:03Z 96, 2398, [N/A], 56.57, 70 | 111971 830
2026-08-30T02:54:08Z 96, 2398, [N/A], 57.13, 69 | 111998 830
2026-08-30T02:54:14Z 96, 2392, [N/A], 54.45, 69 | 112015 830
2026-08-30T02:54:19Z 96, 2385, [N/A], 59.90, 71 | 112015 830
2026-08-30T02:54:24Z 96, 2398, [N/A], 55.43, 69 | 112000 830
2026-08-30T02:54:29Z 96, 2392, [N/A], 50.03, 69 | 112007 830
2026-08-30T02:54:34Z 96, 2392, [N/A], 57.02, 72 | 111984 830
2026-08-30T02:54:39Z 96, 2392, [N/A], 63.86, 71 | 111981 830
2026-08-30T02:54:44Z 96, 2398, [N/A], 31.29, 66 | 112004 830
2026-08-30T02:54:49Z 96, 2398, [N/A], 31.11, 65 | 112001 830
2026-08-30T02:54:54Z 96, 2392, [N/A], 56.64, 72 | 111991 830
2026-08-30T02:54:59Z 96, 2392, [N/A], 54.40, 69 | 111985 830
2026-08-30T02:55:04Z 96, 2392, [N/A], 56.74, 69 | 112005 830
2026-08-30T02:55:10Z 96, 2392, [N/A], 56.06, 69 | 112013 830
2026-08-30T02:55:15Z 96, 2398, [N/A], 56.37, 71 | 112004 830
2026-08-30T02:55:20Z 96, 2398, [N/A], 54.50, 68 | 111992 830
2026-08-30T02:55:25Z 96, 2392, [N/A], 44.92, 68 | 111991 830
2026-08-30T02:55:30Z 96, 2392, [N/A], 54.53, 70 | 112008 830
2026-08-30T02:55:35Z 96, 2392, [N/A], 54.74, 68 | 112020 830
2026-08-30T02:55:40Z 96, 2398, [N/A], 58.15, 68 | 112037 830
2026-08-30T02:55:45Z 96, 2392, [N/A], 54.09, 70 | 112042 830
2026-08-30T02:55:50Z 96, 2385, [N/A], 69.99, 71 | 112004 830
2026-08-30T02:55:55Z 96, 2398, [N/A], 31.14, 66 | 112007 830
2026-08-30T02:56:00Z 96, 2398, [N/A], 30.58, 65 | 112005 830
2026-08-30T02:56:06Z 96, 2398, [N/A], 56.00, 67 | 111989 830
2026-08-30T02:56:11Z 96, 2392, [N/A], 56.24, 69 | 111978 830
2026-08-30T02:56:16Z 96, 2398, [N/A], 57.93, 67 | 111992 830
2026-08-30T02:56:21Z 96, 2392, [N/A], 54.37, 70 | 111978 830
2026-08-30T02:56:26Z 96, 2398, [N/A], 55.17, 70 | 111991 830
2026-08-30T02:56:31Z 96, 2392, [N/A], 56.85, 69 | 111977 830
2026-08-30T02:56:36Z 96, 2398, [N/A], 47.81, 68 | 111985 830
2026-08-30T02:56:41Z 96, 2398, [N/A], 54.86, 70 | 112008 830
2026-08-30T02:56:46Z 96, 2392, [N/A], 55.32, 69 | 112004 830
2026-08-30T02:56:51Z 96, 2392, [N/A], 58.14, 72 | 112021 830
2026-08-30T02:56:56Z 96, 2392, [N/A], 54.61, 70 | 111995 830
2026-08-30T02:57:02Z 96, 2398, [N/A], 62.10, 69 | 112010 830
2026-08-30T02:57:07Z 96, 2392, [N/A], 57.17, 70 | 112003 830
2026-08-30T02:57:12Z 96, 2392, [N/A], 68.75, 73 | 112012 830
2026-08-30T02:57:17Z 96, 2398, [N/A], 31.14, 65 | 112017 830
2026-08-30T02:57:22Z 96, 2392, [N/A], 40.14, 68 | 112001 830
2026-08-30T02:57:27Z 96, 2392, [N/A], 55.98, 69 | 111995 830
2026-08-30T02:57:32Z 96, 2398, [N/A], 49.54, 70 | 112004 830
2026-08-30T02:57:37Z 96, 2392, [N/A], 55.38, 67 | 112021 830
2026-08-30T02:57:42Z 96, 2392, [N/A], 47.69, 69 | 112003 830
2026-08-30T02:57:47Z 96, 2398, [N/A], 55.13, 71 | 112011 830
2026-08-30T02:57:52Z 96, 2392, [N/A], 55.42, 68 | 112012 830
2026-08-30T02:57:57Z 96, 2398, [N/A], 54.82, 68 | 112037 830
2026-08-30T02:58:02Z 96, 2392, [N/A], 57.12, 73 | 112030 830
2026-08-30T02:58:07Z 96, 2398, [N/A], 57.66, 69 | 112037 830
2026-08-30T02:58:13Z 96, 2392, [N/A], 55.82, 71 | 111987 830
2026-08-30T02:58:18Z 96, 2392, [N/A], 52.45, 70 | 112011 830
2026-08-30T02:58:23Z 96, 2392, [N/A], 72.11, 72 | 111990 830
2026-08-30T02:58:28Z 96, 2398, [N/A], 31.05, 65 | 111979 830
2026-08-30T02:58:33Z 96, 2398, [N/A], 32.81, 65 | 111978 830
2026-08-30T02:58:38Z 96, 2392, [N/A], 54.83, 68 | 111986 830
2026-08-30T02:58:43Z 96, 2398, [N/A], 47.71, 68 | 111986 830
2026-08-30T02:58:48Z 96, 2392, [N/A], 55.27, 69 | 111980 830
2026-08-30T02:58:53Z 96, 2392, [N/A], 56.60, 69 | 111973 830
2026-08-30T02:58:58Z 96, 2392, [N/A], 57.70, 71 | 111996 830
2026-08-30T02:59:03Z 96, 2392, [N/A], 54.20, 69 | 112001 830
2026-08-30T02:59:09Z 96, 2398, [N/A], 54.61, 68 | 111999 830
2026-08-30T02:59:14Z 96, 2392, [N/A], 56.28, 73 | 111991 830
2026-08-30T02:59:19Z 96, 2392, [N/A], 46.02, 68 | 111987 830
2026-08-30T02:59:24Z 96, 2392, [N/A], 55.94, 70 | 111980 830
2026-08-30T02:59:29Z 96, 2392, [N/A], 55.12, 68 | 111971 830
2026-08-30T02:59:34Z 96, 2398, [N/A], 56.85, 69 | 111980 830
2026-08-30T02:59:39Z 96, 2398, [N/A], 55.26, 70 | 111986 830
2026-08-30T02:59:44Z 96, 2398, [N/A], 40.08, 67 | 112001 830
2026-08-30T02:59:49Z 96, 2398, [N/A], 31.05, 65 | 111998 830
2026-08-30T02:59:54Z 0, 2411, [N/A], 20.71, 61 | 111985 830
2026-08-30T02:59:59Z 96, 2392, [N/A], 54.30, 68 | 111988 830
2026-08-30T03:00:05Z 96, 2398, [N/A], 47.29, 67 | 111991 830
2026-08-30T03:00:10Z 96, 2392, [N/A], 56.26, 72 | 111997 830
2026-08-30T03:00:15Z 96, 2392, [N/A], 49.09, 68 | 112002 830
2026-08-30T03:00:20Z 96, 2398, [N/A], 57.03, 68 | 112010 830
2026-08-30T03:00:25Z 96, 2392, [N/A], 53.36, 70 | 112015 830
2026-08-30T03:00:30Z 96, 2392, [N/A], 57.12, 69 | 111999 830
2026-08-30T03:00:35Z 96, 2392, [N/A], 54.85, 69 | 112015 830
2026-08-30T03:00:40Z 96, 2392, [N/A], 48.12, 72 | 112007 830
2026-08-30T03:00:45Z 96, 2392, [N/A], 56.83, 70 | 112004 830
2026-08-30T03:00:50Z 96, 2392, [N/A], 55.68, 69 | 112030 830
2026-08-30T03:00:55Z 96, 2398, [N/A], 56.75, 69 | 112000 830
2026-08-30T03:01:00Z 96, 2392, [N/A], 56.69, 72 | 112008 830
2026-08-30T03:01:06Z 96, 2398, [N/A], 57.54, 71 | 111989 830
2026-08-30T03:01:11Z 96, 2392, [N/A], 58.40, 70 | 111975 830
2026-08-30T03:01:16Z 96, 2392, [N/A], 58.52, 72 | 111974 830
2026-08-30T03:01:21Z 96, 2392, [N/A], 57.70, 68 | 111969 830
2026-08-30T03:01:26Z 96, 2392, [N/A], 48.59, 69 | 111974 830
2026-08-30T03:01:31Z 96, 2392, [N/A], 57.61, 70 | 111986 830
2026-08-30T03:01:36Z 96, 2392, [N/A], 56.91, 71 | 111968 830
2026-08-30T03:01:41Z 96, 2392, [N/A], 57.21, 70 | 111998 830
2026-08-30T03:01:46Z 96, 2392, [N/A], 57.53, 71 | 111999 830
2026-08-30T03:01:51Z 96, 2392, [N/A], 55.84, 72 | 112003 830
2026-08-30T03:01:56Z 96, 2392, [N/A], 56.10, 72 | 112000 830
2026-08-30T03:02:02Z 96, 2398, [N/A], 35.71, 67 | 112002 830
2026-08-30T03:02:07Z 96, 2398, [N/A], 35.49, 66 | 112015 830
2026-08-30T03:02:12Z 96, 2398, [N/A], 35.46, 65 | 112002 830
2026-08-30T03:02:17Z 96, 2392, [N/A], 57.20, 68 | 112001 830
2026-08-30T03:02:22Z 96, 2392, [N/A], 54.55, 68 | 112008 830
2026-08-30T03:02:27Z 96, 2392, [N/A], 55.15, 70 | 111985 830
2026-08-30T03:02:32Z 96, 2392, [N/A], 56.72, 69 | 111981 830
2026-08-30T03:02:37Z 96, 2398, [N/A], 55.90, 67 | 111994 830
2026-08-30T03:02:42Z 96, 2392, [N/A], 55.00, 71 | 112022 830
2026-08-30T03:02:47Z 96, 2392, [N/A], 48.13, 69 | 112019 830
2026-08-30T03:02:52Z 96, 2398, [N/A], 57.71, 69 | 112000 830
2026-08-30T03:02:58Z 96, 2398, [N/A], 51.72, 69 | 112011 830
2026-08-30T03:03:03Z 96, 2398, [N/A], 56.54, 70 | 112004 830
2026-08-30T03:03:08Z 96, 2392, [N/A], 54.18, 70 | 112037 830
2026-08-30T03:03:13Z 96, 2398, [N/A], 59.66, 70 | 112007 830
2026-08-30T03:03:18Z 96, 2398, [N/A], 55.27, 68 | 112007 830
2026-08-30T03:03:23Z 96, 2392, [N/A], 48.43, 70 | 111995 830
2026-08-30T03:03:28Z 96, 2398, [N/A], 58.62, 72 | 112003 830
2026-08-30T03:03:33Z 96, 2398, [N/A], 53.93, 69 | 111995 830
2026-08-30T03:03:38Z 96, 2398, [N/A], 57.89, 70 | 112015 830
2026-08-30T03:03:43Z 96, 2398, [N/A], 55.15, 69 | 112016 830
2026-08-30T03:03:48Z 96, 2398, [N/A], 60.80, 72 | 112019 830
2026-08-30T03:03:54Z 96, 2398, [N/A], 56.44, 70 | 112005 830
2026-08-30T03:03:59Z 96, 2398, [N/A], 49.49, 69 | 111991 830
2026-08-30T03:04:04Z 96, 2392, [N/A], 58.12, 70 | 111978 830
2026-08-30T03:04:09Z 96, 2398, [N/A], 54.02, 68 | 112005 830
2026-08-30T03:04:14Z 96, 2398, [N/A], 54.76, 69 | 111995 830
2026-08-30T03:04:19Z 96, 2398, [N/A], 55.25, 69 | 111997 830
2026-08-30T03:04:24Z 96, 2392, [N/A], 45.09, 69 | 112023 830
2026-08-30T03:04:29Z 96, 2392, [N/A], 56.77, 70 | 112023 830
2026-08-30T03:04:34Z 96, 2392, [N/A], 63.00, 74 | 111997 830
2026-08-30T03:04:39Z 96, 2398, [N/A], 35.74, 67 | 112024 830
2026-08-30T03:04:44Z 96, 2398, [N/A], 35.49, 66 | 111997 830
2026-08-30T03:04:49Z 96, 2398, [N/A], 55.83, 68 | 111995 830
2026-08-30T03:04:54Z 96, 2392, [N/A], 55.11, 72 | 112003 830
2026-08-30T03:04:59Z 96, 2392, [N/A], 60.18, 69 | 112015 830
2026-08-30T03:05:04Z 96, 2392, [N/A], 55.35, 69 | 112006 830
2026-08-30T03:05:09Z 96, 2398, [N/A], 47.53, 69 | 112008 830
2026-08-30T03:05:15Z 96, 2392, [N/A], 55.71, 69 | 112000 830
2026-08-30T03:05:20Z 96, 2392, [N/A], 55.11, 70 | 112033 830
2026-08-30T03:05:25Z 96, 2392, [N/A], 54.74, 70 | 112005 830
2026-08-30T03:05:30Z 96, 2392, [N/A], 57.14, 70 | 112004 830
2026-08-30T03:05:35Z 96, 2392, [N/A], 61.88, 70 | 111994 830
2026-08-30T03:05:40Z 96, 2392, [N/A], 56.19, 70 | 111991 830
2026-08-30T03:05:45Z 96, 2392, [N/A], 48.59, 69 | 112006 830
2026-08-30T03:05:50Z 96, 2392, [N/A], 55.47, 73 | 112011 830
2026-08-30T03:05:55Z 96, 2398, [N/A], 54.54, 69 | 112009 830
2026-08-30T03:06:00Z 96, 2398, [N/A], 55.46, 70 | 112015 830
2026-08-30T03:06:05Z 96, 2398, [N/A], 54.48, 70 | 112003 830
2026-08-30T03:06:11Z 96, 2398, [N/A], 55.47, 70 | 111987 830
2026-08-30T03:06:16Z 96, 2398, [N/A], 56.02, 74 | 112001 830
2026-08-30T03:06:21Z 96, 2392, [N/A], 52.27, 69 | 111996 830
2026-08-30T03:06:26Z 96, 2398, [N/A], 54.70, 70 | 112044 830
2026-08-30T03:06:31Z 96, 2392, [N/A], 50.98, 70 | 111996 830
2026-08-30T03:06:36Z 96, 2398, [N/A], 54.91, 71 | 112030 830
2026-08-30T03:06:41Z 96, 2392, [N/A], 55.19, 73 | 112024 830
2026-08-30T03:06:46Z 96, 2398, [N/A], 56.45, 70 | 112018 830
2026-08-30T03:06:51Z 96, 2392, [N/A], 56.21, 71 | 112030 830
2026-08-30T03:06:56Z 96, 2398, [N/A], 35.78, 67 | 112008 830
2026-08-30T03:07:01Z 96, 2398, [N/A], 35.48, 66 | 112038 830
2026-08-30T03:07:06Z 96, 2398, [N/A], 30.53, 65 | 112012 830
2026-08-30T03:07:11Z 96, 2392, [N/A], 56.62, 69 | 112024 830
2026-08-30T03:07:16Z 96, 2398, [N/A], 47.46, 69 | 112023 830
2026-08-30T03:07:22Z 96, 2392, [N/A], 58.63, 72 | 112029 830
2026-08-30T03:07:27Z 96, 2392, [N/A], 55.12, 72 | 112026 830
2026-08-30T03:07:32Z 96, 2398, [N/A], 57.26, 70 | 112023 830
2026-08-30T03:07:37Z 96, 2392, [N/A], 57.19, 71 | 112003 830
2026-08-30T03:07:42Z 96, 2398, [N/A], 62.27, 70 | 112006 830
2026-08-30T03:07:47Z 96, 2398, [N/A], 55.02, 71 | 112000 830
2026-08-30T03:07:52Z 96, 2392, [N/A], 48.73, 72 | 112033 830
2026-08-30T03:07:57Z 96, 2392, [N/A], 55.88, 71 | 112026 830
2026-08-30T03:08:02Z 96, 2392, [N/A], 58.42, 72 | 112028 830
2026-08-30T03:08:07Z 96, 2398, [N/A], 55.20, 69 | 112019 830
2026-08-30T03:08:13Z 96, 2398, [N/A], 57.69, 71 | 112012 830
2026-08-30T03:08:18Z 96, 2392, [N/A], 59.28, 70 | 112013 830
2026-08-30T03:08:23Z 96, 2398, [N/A], 55.72, 74 | 112011 830
2026-08-30T03:08:28Z 96, 2392, [N/A], 51.28, 70 | 112018 830
2026-08-30T03:08:33Z 96, 2398, [N/A], 55.91, 72 | 112019 830
2026-08-30T03:08:38Z 96, 2392, [N/A], 58.08, 70 | 111991 830
2026-08-30T03:08:43Z 96, 2398, [N/A], 54.90, 70 | 112018 830
2026-08-30T03:08:48Z 96, 2398, [N/A], 55.18, 71 | 112040 830
2026-08-30T03:08:53Z 96, 2392, [N/A], 46.58, 70 | 112040 830
2026-08-30T03:08:58Z 96, 2398, [N/A], 55.30, 70 | 112030 830
2026-08-30T03:09:03Z 96, 2392, [N/A], 56.07, 71 | 112053 830
2026-08-30T03:09:09Z 96, 2398, [N/A], 58.74, 69 | 112046 830
2026-08-30T03:09:14Z 96, 2392, [N/A], 56.34, 71 | 112030 830
