model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d65535 (c5),2.664257939275842,0.0031703061985504156,3.872233835824649,4.921030611174363,82.66666666666667,3.681787005729087,19.733333333333334,1.8061622912192086,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d65535 (c10),1041.1672927277698,0.285444447097698,263.5038967689335,208.3554325287089,,,,,368118.3568096254,178100.628403759,368072.1731567601,178100.62840375907,368118.3568096254,178100.628403759
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d65535 (c10),2.2067364823247906,0.07520784453318724,1.6191373166229996,2.82483485459521,97.66666666666667,4.0276819911981905,15.0,3.82099463490856,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d65535 (c10),31.33599160379787,0.030974084874589657,7.520422791180462,5.409090075689867,,,,,381896.169761533,177483.48624160484,381849.9861086677,177483.48624160484,381896.169761533,177483.48624160484
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d65535 (c10),2.238392168184706,0.020266694630009637,1.8285380697887215,3.05735864365958,102.33333333333333,4.9216076867444665,15.793103448275861,3.43791547051435,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d100000 (c1),937.742352231143,0.2655955116628391,937.742352231143,0.2655955116628391,,,,,106712.52531930804,30.216456920105465,106696.69316662475,30.216456920105465,106712.52531930804,30.216456920105465
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d100000 (c1),20.03139897990563,0.8924708910274612,20.03139897990563,0.8924708910274612,28.666666666666668,0.4714045207910317,28.666666666666668,0.4714045207910317,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d100000 (c1),18.764253739741402,0.0034157313786814495,18.764253739741402,0.0034157313786814495,,,,,109159.53145859142,19.869858122440057,109143.69930590813,19.869858122440057,109159.53145859142,19.869858122440057
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d100000 (c1),16.50585364033528,0.8967922043195937,16.50585364033528,0.8967922043195937,24.333333333333332,1.247219128924647,24.333333333333332,1.247219128924647,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d100000 (c2),928.6290312012576,0.18710151871331074,593.1040890607111,128.72268942202425,,,,,177065.11688876586,38421.8018881078,177034.00227761207,38421.80188810781,177065.11688876586,38421.8018881078
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d100000 (c2),2.9265487106361703,0.004101524675363982,7.880449697001538,6.560909137894956,37.333333333333336,1.247219128924647,22.666666666666668,3.0912061651652345,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d100000 (c2),18.50250907487733,0.029887819036976605,11.160679875064956,1.9081955018323353,,,,,189058.08798619546,32318.46387826289,189026.97337504165,32318.46387826289,189058.08798619546,32318.46387826289
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d100000 (c2),3.453540483901941,0.03757542596993461,8.841140898544312,7.2612252863048985,40.333333333333336,1.699673171197595,22.333333333333332,1.9720265943665387,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d100000 (c5),922.0537867196026,0.06459363049781106,365.75682166031004,194.39457293291815,,,,,344557.577653074,143890.81962873627,344501.6144860846,143890.81962873627,344557.577653074,143890.81962873627
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d100000 (c5),1.5113403109641521,0.024288706274118842,2.7911393472035284,4.314557314189096,68.0,4.320493798938574,18.133333333333333,2.124983660067897,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d100000 (c5),18.352030853874044,0.0014872404168683078,6.871686933936015,3.427278189300995,,,,,366494.4575528614,146188.6211248087,366438.49438587204,146188.6211248087,366494.4575528614,146188.6211248087
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d100000 (c5),1.5404368508333242,0.0013197151235013885,3.0507011984378156,4.651306860927951,70.33333333333333,8.956685895029603,17.8,2.5871477215909673,,,,,,
unsloth/Qwen3.8-27B-NVFP4,ctx_pp @ d100000 (c10),916.6159127042323,0.26254388075101615,239.5313508791843,186.35056994112648,,,,,621171.4839681673,309808.64013788104,621126.7553573473,309808.640137881,621171.4839681673,309808.64013788104
unsloth/Qwen3.8-27B-NVFP4,ctx_tg @ d100000 (c10),1.315871458591153,0.001598208388877125,1.4106282618290826,3.07566673545995,81.66666666666667,2.0548046676563256,12.2,5.582114294781145,,,,,,
unsloth/Qwen3.8-27B-NVFP4,pp2048 @ d100000 (c10),18.238968053546554,0.0043710823227265045,4.543498798962279,3.361839159608592,,,,,651862.1878291635,316723.9846358399,651817.4592183435,316723.9846358398,651862.1878291635,316723.9846358399
unsloth/Qwen3.8-27B-NVFP4,tg128 @ d100000 (c10),1.2973291579749842,0.0004261107206168063,1.4647671582941382,3.1631785247945374,78.0,2.943920288775949,12.3,5.663626635528392,,,,,,
